GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
Id,Id2,Geography,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),"Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0100000US,,United States,112377977,144356,50740,75,77.8,0.1,53714,109,11.8,0.1,34001,208,0.7,0.1,35343,714,3.7,0.1,66935,465,0.1,0.1,55273,2660,4.5,0.1,40755,270,1.4,0.1,44626,610,11.0,0.1,40766,182,71.8,0.1,55096,106,4.7,0.1,26747,232,36.3,0.1,55413,152,38.5,0.1,61962,116,20.5,0.1,32158,113,75119260,150790,61173,101,46.6,0.1,58686,196,53.4,0.1,63052,143,74.4,0.1,72168,113,18.7,0.1,30114,125,6.9,0.1,43975,356,37258717,79752,30909,81,53.5,0.1,25885,116,46.0,0.1,23018,129,7.5,0.1,52261,389,46.5,0.1,36886,134,36.2,0.1,32334,116,10.2,0.1,57165,426,25.7,(X),(X),(X),26.0,(X),(X),(X),23.5,(X),(X),(X)
0400000US37,37,North Carolina,3540875,15585,44670,432,72.9,0.3,50458,448,20.8,0.2,30690,623,1.0,0.1,30175,2845,1.5,0.1,59028,4887,N,N,35885,29447,2.9,0.1,33564,1754,1.0,0.1,33009,5349,4.8,0.1,35404,1212,71.1,0.3,50724,437,5.4,0.2,23297,1295,37.2,0.3,49320,924,37.8,0.2,53649,718,19.5,0.2,28535,702,2366894,16505,55028,552,45.7,0.4,52454,940,54.3,0.4,56690,655,74.5,0.5,65516,586,19.1,0.4,26238,739,6.4,0.3,37880,1673,1173981,14653,26544,413,55.3,0.6,22938,583,48.2,0.6,21039,502,7.1,0.4,43687,2171,44.7,0.6,31458,522,35.3,0.6,28494,1135,9.4,0.4,47560,1966,25.2,(X),(X),(X),25.9,(X),(X),(X),22.8,(X),(X),(X)
0500000US37001,37001,"Alamance County, North Carolina",58225,1528,41502,1777,74.6,1.8,43626,3575,17.9,1.6,35014,12142,N,N,-,**,N,N,100222,98678,N,N,-,**,N,N,31867,12776,N,N,48602,25526,N,N,32303,9224,72.5,1.9,44756,3786,8.1,1.7,20419,3702,34.6,2.1,45683,5749,35.5,1.9,51016,4379,21.8,1.2,25689,3114,39585,2221,50001,3374,47.9,4.1,46884,5540,52.1,4.1,52435,7614,71.6,3.7,64697,6284,21.6,3.2,24105,4957,6.8,2.3,30690,12698,18640,2100,23333,1994,61.5,5.1,21990,2030,51.9,5.5,20185,1996,9.5,3.4,45585,16711,38.5,5.1,25807,5696,29.7,4.9,23307,3904,8.8,3.7,38989,5803,23.5,(X),(X),(X),23.0,(X),(X),(X),23.5,(X),(X),(X)
0500000US37019,37019,"Brunswick County, North Carolina",45272,2110,39668,3449,85.2,1.6,41140,3550,12.5,1.6,32891,17882,N,N,N,N,N,N,-,**,N,N,-,**,N,N,N,N,N,N,28458,5360,N,N,48487,10870,83.4,1.8,40806,3599,7.2,2.8,15799,12347,33.3,2.8,42082,8950,33.8,2.7,45521,12524,25.7,2.2,35675,4160,29506,2756,49502,6269,N,N,37199,12451,N,N,53794,4980,N,N,58627,4876,N,N,31634,10084,N,N,36336,6353,15766,2232,28615,3485,54.2,7.6,30100,3489,42.8,8.1,25079,6212,11.4,5.1,42669,25768,45.8,7.6,26600,13818,33.0,6.5,21194,13509,12.8,7.7,28744,43140,29.9,(X),(X),(X),32.5,(X),(X),(X),24.9,(X),(X),(X)
0500000US37021,37021,"Buncombe County, North Carolina",95489,1954,43462,2435,89.1,1.1,44881,2637,7.9,0.9,21210,8077,N,N,65000,29910,N,N,63218,9945,N,N,-,**,N,N,33825,16498,N,N,27464,22807,N,N,41610,4876,87.5,1.2,44881,2599,5.6,0.8,26370,3871,33.1,1.7,48830,7279,38.1,1.5,53455,5339,23.2,1.0,29396,3438,58919,2498,55660,3216,40.7,2.6,49308,7300,59.3,2.6,58356,3000,76.5,2.8,62226,3601,18.4,2.5,24036,3979,5.1,1.4,48005,9554,36570,2802,26861,2032,52.1,4.0,24111,2748,41.5,3.7,21761,2004,10.5,2.5,38844,3922,47.9,4.0,30713,3760,35.2,3.5,26870,3033,12.8,3.4,41835,14212,23.7,(X),(X),(X),24.2,(X),(X),(X),21.3,(X),(X),(X)
0500000US37023,37023,"Burke County, North Carolina",34226,1272,33641,3918,89.5,1.6,35165,5284,N,N,20022,7398,N,N,17759,12388,N,N,42585,14914,N,N,-,**,N,N,29829,14232,N,N,N,N,N,N,N,N,87.9,1.8,35220,5019,3.5,2.0,10151,7925,33.2,2.5,42737,6984,37.7,2.4,43072,3827,25.6,1.9,20423,2590,23330,1549,43677,2691,N,N,42826,4305,N,N,44682,5717,N,N,52040,3053,N,N,22144,3217,N,N,26471,6070,10896,1328,17564,4387,57.2,6.1,16849,2727,51.9,6.2,16728,2187,5.3,3.2,21733,52793,42.8,6.1,21922,7010,35.5,6.8,19655,8802,7.3,3.9,40143,35617,18.5,(X),(X),(X),18.6,(X),(X),(X),17.2,(X),(X),(X)
0500000US37025,37025,"Cabarrus County, North Carolina",61453,1773,50779,3062,81.5,1.5,53999,3980,13.2,1.3,36772,7799,N,N,-,**,N,N,50967,10492,N,N,-,**,N,N,41696,6988,N,N,N,N,N,N,40690,9301,78.6,1.6,55202,4182,3.4,1.2,29154,20293,40.7,2.2,55494,5956,39.2,2.0,60622,4293,16.7,1.3,24377,4271,42990,2294,60929,3202,48.0,2.9,58405,9256,52.0,2.9,63700,3763,75.8,3.3,70041,4315,18.2,2.9,30650,5440,6.0,2.2,36142,8760,18463,2010,26647,2148,58.6,5.7,20920,4197,52.9,5.8,18517,4862,5.7,2.3,66193,20108,41.4,5.7,38291,14073,32.4,5.9,32408,9134,9.0,4.5,51444,21517,24.0,(X),(X),(X),23.6,(X),(X),(X),23.7,(X),(X),(X)
0500000US37027,37027,"Caldwell County, North Carolina",30810,1304,37974,3660,90.8,1.3,40797,3643,N,N,23213,14838,N,N,-,**,N,N,41835,14338,N,N,-,**,N,N,36351,11837,N,N,N,N,N,N,36351,11837,90.8,1.3,40797,3643,1.8,1.0,28205,9160,32.8,2.5,42471,5656,43.1,2.3,43745,6136,22.4,2.1,20746,5624,21006,1537,47593,2774,N,N,47368,2726,N,N,47775,6752,N,N,52726,4248,N,N,23045,7979,N,N,29018,8290,9804,1481,20518,3445,55.9,6.7,12104,1816,50.9,6.8,11669,844,5.0,3.1,50828,24156,44.1,6.7,28868,6153,41.5,6.8,28640,6223,2.6,2.0,32059,22835,29.9,(X),(X),(X),28.8,(X),(X),(X),31.4,(X),(X),(X)
0500000US37035,37035,"Catawba County, North Carolina",59311,1786,42625,2752,84.0,2.0,46231,3321,8.0,1.1,24603,9548,N,N,N,N,N,N,38926,10746,N,N,-,**,N,N,23885,2081,N,N,N,N,N,N,24532,4444,82.8,1.9,46509,3355,4.2,1.3,19351,2450,34.8,2.2,44559,3208,39.4,2.4,47575,3362,21.7,1.5,29018,5303,39952,1980,52589,4426,45.0,3.3,50418,8969,55.0,3.3,53874,5058,77.6,3.6,60441,3113,15.5,3.1,29551,7719,6.9,2.2,36724,8581,19359,1988,24366,1719,56.8,5.3,23395,2773,49.9,5.3,22079,2912,6.8,3.2,36067,23841,43.2,5.3,25176,6842,34.7,6.1,24229,2533,8.5,3.7,36097,32977,21.7,(X),(X),(X),22.9,(X),(X),(X),19.2,(X),(X),(X)
