GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; One race-- - White,Total; Margin of Error; One race-- - White,Median income (dollars); Estimate; One race-- - White,Median income (dollars); Margin of Error; One race-- - White,Total; Estimate; One race-- - Black or African American,Total; Margin of Error; One race-- - Black or African American,Median income (dollars); Estimate; One race-- - Black or African American,Median income (dollars); Margin of Error; One race-- - Black or African American,Total; Estimate; One race-- - American Indian and Alaska Native,Total; Margin of Error; One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; One race-- - American Indian and Alaska Native,Total; Estimate; One race-- - Asian,Total; Margin of Error; One race-- - Asian,Median income (dollars); Estimate; One race-- - Asian,Median income (dollars); Margin of Error; One race-- - Asian,Total; Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; One race-- - Some other race,Total; Margin of Error; One race-- - Some other race,Median income (dollars); Estimate; One race-- - Some other race,Median income (dollars); Margin of Error; One race-- - Some other race,Total; Estimate; Two or more races,Total; Margin of Error; Two or more races,Median income (dollars); Estimate; Two or more races,Median income (dollars); Margin of Error; Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Married-couple families,Total; Margin of Error; FAMILIES - Married-couple families,Median income (dollars); Estimate; FAMILIES - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Married-couple families,"Total; Estimate; FAMILIES - Female householder, no husband present","Total; Margin of Error; FAMILIES - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Female householder, no husband present","Total; Estimate; FAMILIES - Male householder, no wife present","Total; Margin of Error; FAMILIES - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0100000US,,United States,115969540,150555,51371,53,77.8,0.1,54729,82,12.1,0.1,33764,203,0.7,0.1,35310,600,4.2,0.1,70644,347,0.1,0.1,51322,1649,3.3,0.1,38439,424,1.8,0.1,44930,674,12.1,0.1,40417,161,69.8,0.1,56565,79,4.0,0.1,24476,265,33.3,0.1,55821,143,39.8,0.1,62049,107,22.9,0.1,36743,108,76509262,122329,62527,123,43.9,0.1,59537,235,56.1,0.1,65120,116,72.9,0.1,76035,121,19.8,0.1,30486,118,7.3,0.1,42588,342,39460278,82851,31231,73,53.5,0.1,26959,87,45.4,0.1,24222,109,8.0,0.1,52433,418,46.5,0.1,36643,128,36.3,0.1,31895,115,10.2,0.1,57869,554,29.2,(X),(X),(X),29.7,(X),(X),(X),26.7,(X),(X),(X)
0400000US37,37,North Carolina,3731325,14347,45150,391,73.2,0.2,50476,397,20.9,0.2,31650,582,1.1,0.1,26752,2669,1.9,0.1,62579,3577,N,N,33167,16995,1.6,0.1,33194,1793,1.3,0.1,36648,3602,5.6,0.1,33940,1240,69.6,0.2,51306,403,4.3,0.1,22996,1311,34.3,0.2,48377,755,38.6,0.2,53487,774,22.8,0.2,33749,587,2472230,16171,54995,624,43.6,0.4,50977,641,56.4,0.4,57945,774,72.6,0.4,68244,810,20.4,0.4,26608,654,6.9,0.3,34895,1419,1259095,12910,27468,499,54.8,0.6,24528,507,47.2,0.6,22381,388,7.7,0.4,42824,2695,45.2,0.6,31712,570,35.5,0.6,28982,1117,9.7,0.4,48317,2235,28.1,(X),(X),(X),28.7,(X),(X),(X),25.7,(X),(X),(X)
0500000US37001,37001,"Alamance County, North Carolina",59520,1890,39782,3244,74.5,2.0,44007,2403,19.1,1.4,32301,8785,N,N,N,N,N,N,N,N,N,N,-,**,N,N,28802,5668,N,N,56723,23393,N,N,29296,2089,71.6,1.7,44901,3250,2.3,1.0,32940,20274,32.7,1.9,37633,5343,39.4,1.6,49724,4167,25.6,1.2,30961,2313,39583,2266,50639,2206,42.5,3.4,43455,5756,57.5,3.4,53482,3617,72.8,3.2,58744,5904,19.5,2.8,30142,7509,7.8,1.8,31357,6272,19937,2010,22325,4448,62.4,3.7,21381,4630,58.3,4.0,19962,3142,4.1,2.0,46409,21868,37.6,3.7,25206,7908,29.9,3.7,21733,5569,7.6,3.0,34052,2775,26.6,(X),(X),(X),27.8,(X),(X),(X),24.3,(X),(X),(X)
0500000US37019,37019,"Brunswick County, North Carolina",46433,2439,49124,2862,86.6,1.8,51040,2702,9.2,1.4,31365,4444,N,N,37557,28686,N,N,76659,64036,N,N,-,**,N,N,48154,26831,N,N,N,N,N,N,37563,21962,85.2,1.8,51389,2976,2.5,1.2,22799,31499,22.1,3.4,45244,6177,38.8,2.5,58001,4722,36.5,2.2,47586,4414,32881,2418,55324,5639,29.9,4.4,44347,6502,70.1,4.4,61480,7421,78.2,4.2,64986,5979,15.4,3.6,28976,6077,6.3,2.4,24884,14808,13552,1578,29464,3253,58.2,5.8,25857,2849,50.1,6.4,24223,3297,8.1,3.9,49613,59458,41.8,5.8,34013,11893,33.4,5.0,31100,3366,8.5,3.6,68568,27356,35.9,(X),(X),(X),33.8,(X),(X),(X),38.0,(X),(X),(X)
0500000US37021,37021,"Buncombe County, North Carolina",99152,2450,43294,2884,91.0,1.2,45982,2765,6.2,1.0,13431,7195,N,N,80504,29310,N,N,51910,36397,N,N,-,**,N,N,41101,8185,N,N,38216,21250,N,N,40022,20039,87.8,1.3,46450,2785,3.9,1.0,28553,12330,30.8,1.6,42949,6749,38.9,1.5,50272,5745,26.4,0.9,38379,2936,59451,2651,54588,4830,39.1,2.5,51516,7281,60.9,2.5,55999,5870,73.4,2.8,64177,3166,19.8,2.6,25562,6085,6.8,1.6,36570,4366,39701,2488,27079,2463,55.7,3.6,25399,2669,46.1,3.4,21691,2123,9.6,2.7,48099,8899,44.3,3.6,30701,6520,30.7,4.3,24491,5585,13.6,3.4,50528,6931,25.7,(X),(X),(X),25.6,(X),(X),(X),24.2,(X),(X),(X)
0500000US37023,37023,"Burke County, North Carolina",33762,1516,37287,4401,87.3,2.1,41535,4757,N,N,20766,9203,N,N,N,N,N,N,38723,12165,N,N,-,**,N,N,24317,4489,N,N,7227,5494,N,N,22760,8508,85.9,2.1,41993,4338,2.3,1.0,17889,7535,26.1,2.3,49173,5876,43.0,2.6,43265,4021,28.6,2.2,23616,3969,21794,1505,50261,5401,N,N,42583,6757,N,N,54738,7613,N,N,57786,5086,N,N,25816,6056,N,N,40410,10323,11968,1347,19298,2075,56.4,5.5,15738,4412,51.8,5.0,14433,3366,4.7,3.2,83061,70062,43.6,5.5,21817,3097,34.3,5.9,20213,2299,9.3,4.0,45667,29110,26.8,(X),(X),(X),26.3,(X),(X),(X),27.2,(X),(X),(X)
0500000US37025,37025,"Cabarrus County, North Carolina",64459,1769,55824,4816,80.7,1.5,58252,5388,14.8,1.6,44576,11254,N,N,N,N,N,N,125322,54126,N,N,-,**,N,N,28476,21108,N,N,90510,58258,N,N,35025,14053,75.9,1.8,60180,6062,2.7,1.1,22252,12703,37.9,1.7,66717,4070,40.0,2.1,64429,7421,19.4,1.4,35686,3222,47284,2540,66436,5538,51.9,3.2,68465,8321,48.1,3.2,64162,5339,80.5,3.0,76334,4178,13.6,2.2,26066,7258,6.0,2.1,46608,6031,17175,1946,30421,5352,53.3,6.0,27824,4234,49.0,5.6,26736,4608,4.3,2.3,41941,27536,46.7,6.0,37011,12042,34.8,6.2,31312,12685,11.9,4.2,42349,30982,28.5,(X),(X),(X),26.9,(X),(X),(X),30.0,(X),(X),(X)
0500000US37027,37027,"Caldwell County, North Carolina",33009,1150,31391,3539,93.1,1.7,32131,3233,N,N,26071,18411,N,N,N,N,N,N,N,N,N,N,-,**,N,N,-,**,N,N,N,N,N,N,53478,19573,92.3,1.5,31733,3334,2.0,1.2,35672,32661,28.4,2.6,35259,10449,42.2,2.3,41717,9219,27.5,1.9,20246,4777,20059,1545,47660,3883,N,N,51220,8670,N,N,46753,2974,N,N,55965,4933,N,N,26904,8626,N,N,28063,9551,12950,1486,14705,3162,56.0,6.2,12553,1996,52.5,6.3,12050,2071,3.5,2.3,39473,3901,44.0,6.2,19076,3279,39.7,5.9,18668,2195,4.3,2.7,23820,2845,31.9,(X),(X),(X),30.0,(X),(X),(X),34.7,(X),(X),(X)
0500000US37031,37031,"Carteret County, North Carolina",28346,1504,49853,3092,91.4,1.6,51791,3911,N,N,24044,19155,N,N,16537,10980,N,N,71490,18173,N,N,-,**,N,N,30485,5803,N,N,N,N,N,N,30616,4154,90.0,1.3,51766,3963,2.4,1.2,28961,11884,29.0,2.2,42799,11735,40.7,1.9,60034,7505,27.9,1.6,50236,8500,19591,1317,60867,3568,N,N,57375,6819,N,N,61615,4318,N,N,74486,4931,N,N,17305,4717,N,N,41094,20494,8755,969,32415,2193,49.7,5.7,30950,1928,44.4,6.1,29134,5796,5.3,2.7,34653,10636,50.3,5.7,35647,7357,41.9,6.1,34688,6869,8.4,4.1,41995,30884,25.2,(X),(X),(X),26.5,(X),(X),(X),21.4,(X),(X),(X)
