GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
Id,Id2,Geography,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - White,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Black or African American,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - American Indian and Alaska Native,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Asian,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - One race-- - Some other race,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Two or more races,Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - Hispanic or Latino origin (of any race),"Total; Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Total; Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Estimate; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Households - White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0100000US,,United States,113616229,161397,50221,74,78.6,0.1,53131,90,11.9,0.1,33463,181,0.7,0.1,35381,829,3.8,0.1,68780,528,0.1,0.1,53455,2941,3.4,0.1,39122,329,1.5,0.1,44014,642,11.2,0.1,39923,206,71.4,0.1,54671,95,4.6,0.1,24904,206,35.0,0.1,54924,168,39.1,0.1,61354,144,21.3,0.1,33712,119,75530746,133877,61082,109,45.5,0.1,58314,170,54.5,0.1,63154,134,73.9,0.1,72865,119,19.2,0.1,29811,128,6.9,0.1,41441,310,38085483,76946,30402,98,53.5,0.1,26268,101,45.7,0.1,23583,91,7.8,0.1,51169,469,46.5,0.1,35849,181,36.2,0.1,31394,166,10.2,0.1,56026,597,25.6,(X),(X),(X),26.1,(X),(X),(X),23.1,(X),(X),(X)
0400000US37,37,North Carolina,3646095,15663,43674,375,73.4,0.2,49245,418,20.9,0.2,30845,584,0.9,0.1,26423,4074,1.5,0.1,62699,4732,N,N,58204,19799,2.2,0.1,28387,1430,1.2,0.1,36289,2895,4.8,0.1,31449,1139,70.8,0.2,49785,424,5.7,0.2,23030,1219,36.0,0.2,48217,612,37.9,0.2,52509,769,20.4,0.2,31064,544,2430277,20042,54288,568,44.6,0.4,50430,943,55.4,0.4,56927,725,73.7,0.5,65745,671,19.8,0.4,25672,728,6.5,0.3,32988,1388,1215818,14776,26624,503,55.0,0.6,23546,502,47.6,0.6,21837,563,7.4,0.4,41032,1646,45.0,0.6,30655,739,35.4,0.6,27820,913,9.6,0.5,44439,1985,25.5,(X),(X),(X),26.3,(X),(X),(X),22.5,(X),(X),(X)
0500000US37001,37001,"Alamance County, North Carolina",58084,1766,42739,4225,73.3,2.1,47960,4404,18.9,1.7,25903,2954,N,N,-,**,N,N,57531,29883,N,N,-,**,N,N,37515,14001,N,N,N,N,8.0,1.1,37087,12611,71.5,2.0,47931,4274,5.2,1.3,12793,6140,36.7,2.4,49193,3508,35.8,2.0,51517,4658,22.4,1.4,26319,1442,38437,2397,53539,4585,N,N,51573,6533,N,N,54554,6315,N,N,64226,5000,N,N,26441,3444,N,N,31271,40163,19647,2185,24017,3900,55.7,6.2,21345,4036,51.6,5.9,21307,3960,4.1,2.1,27845,35303,44.3,6.2,26505,6910,32.0,6.2,23468,6520,12.3,4.2,40109,22539,27.2,(X),(X),(X),25.8,(X),(X),(X),28.4,(X),(X),(X)
0500000US37019,37019,"Brunswick County, North Carolina",47425,2637,44146,3686,86.0,1.7,46942,3527,9.6,1.6,28300,7071,N,N,N,N,N,N,19722,17937,N,N,-,**,N,N,23676,17586,N,N,49099,12676,N,N,23115,7484,84.0,1.7,47791,3178,5.1,2.1,22998,11686,26.8,2.4,48054,8113,40.9,2.7,49721,5760,27.2,2.3,41647,6489,33435,2627,49724,4019,N,N,39244,10473,N,N,53697,6834,N,N,59924,10287,N,N,19611,6286,N,N,29101,8756,13990,1971,32658,3987,50.6,5.6,28013,4726,41.6,5.6,23613,4623,9.0,3.6,55291,16885,49.4,5.6,34862,10380,41.5,5.5,33919,7518,7.9,3.8,49228,22183,28.9,(X),(X),(X),31.6,(X),(X),(X),22.6,(X),(X),(X)
0500000US37021,37021,"Buncombe County, North Carolina",98361,3089,40675,2195,91.5,1.4,42074,2606,6.2,1.3,30646,3899,N,N,N,N,N,N,35714,18421,N,N,-,**,N,N,N,N,N,N,28643,10084,N,N,34126,7239,89.8,1.3,42323,2711,4.2,1.1,20000,7302,33.4,1.4,43862,4854,38.7,1.2,49416,3024,23.8,1.0,31878,3422,59531,2469,53948,2754,41.6,2.8,50800,4757,58.4,2.8,55659,4357,75.2,2.6,64730,4505,16.9,2.4,29041,3050,7.8,2.0,31657,3307,38830,2449,27229,2864,56.6,3.4,26561,3090,49.3,3.5,24963,2896,7.3,1.9,37421,19667,43.4,3.4,28362,4220,31.8,3.2,24529,3447,11.6,2.7,38498,6203,22.9,(X),(X),(X),24.5,(X),(X),(X),20.1,(X),(X),(X)
0500000US37023,37023,"Burke County, North Carolina",33354,1387,35004,2451,89.8,2.0,35942,2145,N,N,28363,12084,N,N,-,**,N,N,N,N,N,N,-,**,N,N,41534,34622,N,N,N,N,N,N,28945,22157,88.3,1.9,36117,2039,1.7,1.2,4707,11245,30.5,2.6,37296,6474,40.9,3.0,41511,5282,26.9,2.3,26094,2766,22843,1652,43765,4148,N,N,37734,7403,N,N,48695,5421,N,N,49694,3682,N,N,28622,6969,N,N,29884,9957,10511,1372,18504,1748,58.1,6.3,18388,3384,53.2,7.0,16784,3294,4.9,4.3,36056,9491,41.9,6.3,18576,2282,38.2,6.3,18288,3013,3.7,2.9,19786,50657,21.0,(X),(X),(X),22.1,(X),(X),(X),16.7,(X),(X),(X)
0500000US37025,37025,"Cabarrus County, North Carolina",64790,1614,51846,4115,83.0,1.4,54649,5268,14.1,1.4,39480,5367,N,N,46902,30012,N,N,93750,41699,N,N,-,**,N,N,N,N,N,N,N,N,6.6,0.9,34909,14248,77.2,1.4,58360,5572,3.8,1.3,36324,23278,39.0,2.1,62258,6527,38.5,1.9,63130,7059,18.7,1.3,31650,3371,47525,2050,64121,4441,49.7,2.7,68942,5474,50.3,2.7,60838,4522,76.9,3.2,72667,3829,15.5,2.7,30698,7784,7.6,2.4,43297,13544,17265,1781,27127,5768,54.9,6.1,24348,3848,49.0,6.8,23188,3033,5.9,3.3,77940,46410,45.1,6.1,32867,9401,38.8,6.1,27910,7742,6.3,3.1,81802,42147,26.2,(X),(X),(X),28.3,(X),(X),(X),16.2,(X),(X),(X)
0500000US37027,37027,"Caldwell County, North Carolina",30094,1337,32297,4212,90.2,2.4,36416,4342,N,N,12730,5711,N,N,-,**,N,N,"2,500-",***,N,N,-,**,N,N,24137,6302,N,N,N,N,N,N,25152,5968,90.1,2.4,36356,4345,4.4,2.3,14012,8783,27.6,3.1,40650,11401,41.6,3.2,43647,6562,26.4,2.5,23756,5551,20090,1668,41469,4743,N,N,42560,9972,N,N,40010,6136,N,N,49361,3739,N,N,18742,2390,N,N,31250,17404,10004,1575,23046,4967,45.6,7.2,16746,3307,41.9,7.2,15482,3452,3.6,3.4,19869,13557,54.4,7.2,26114,4017,45.1,7.8,24450,4643,9.3,4.6,38171,32034,27.1,(X),(X),(X),29.1,(X),(X),(X),22.4,(X),(X),(X)
0500000US37035,37035,"Catawba County, North Carolina",58040,1952,41116,3140,86.7,1.5,44899,3850,7.6,1.3,32004,10122,N,N,N,N,N,N,22227,9785,N,N,-,**,N,N,20567,16211,N,N,23782,3211,N,N,31299,5519,83.3,1.4,45490,3814,4.0,1.4,30545,6421,31.8,2.1,49019,3054,41.0,2.2,48978,3922,23.1,1.8,25581,3375,40310,2085,53099,3931,44.1,2.9,56217,7075,55.9,2.9,50842,4807,78.1,2.8,62013,6994,16.9,2.4,28801,2711,5.0,2.0,31864,28273,17730,1840,22604,2574,53.2,5.5,19731,2926,45.7,5.2,17467,3695,7.5,3.0,37453,34620,46.8,5.5,27411,6137,35.5,5.2,24588,5534,11.3,3.6,37428,22037,21.2,(X),(X),(X),22.2,(X),(X),(X),17.3,(X),(X),(X)
